VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-03-01 09:59:51,2016-03-01 10:23:03,2,10.10,-73.870979309082031,40.773643493652344,1,N,-73.938331604003906,40.853546142578125,2,29.5,0,0.5,0,5.54,0.3,35.84
1,2016-03-01 09:59:52,2016-03-01 10:12:16,1,1.00,-73.990638732910156,40.755954742431641,1,N,-73.981124877929688,40.764106750488281,1,9,0,0.5,2,0,0.3,11.8
1,2016-03-01 09:59:52,2016-03-01 10:05:40,1,1.10,-73.958061218261719,40.764896392822266,1,N,-73.946769714355469,40.776206970214844,2,6,0,0.5,0,0,0.3,6.8
1,2016-03-01 09:59:52,2016-03-01 10:09:15,1,1.00,-74.006622314453125,40.736362457275391,1,N,-73.994911193847656,40.726100921630859,2,7.5,0,0.5,0,0,0.3,8.3
2,2016-03-01 09:59:52,2016-03-01 10:16:28,1,5.63,-73.969589233398438,40.75714111328125,1,N,-74.012672424316406,40.701740264892578,1,19,0,0.5,2,0,0.3,21.8
1,2016-03-01 09:59:53,2016-03-01 10:02:46,1,.40,-73.974456787109375,40.78729248046875,1,N,-73.974174499511719,40.791385650634766,2,4,0,0.5,0,0,0.3,4.8
1,2016-03-01 09:59:53,2016-03-01 10:34:43,1,15.30,-73.87451171875,40.774063110351562,1,N,-74.011367797851562,40.703384399414063,1,42.5,0,0.5,12.2,5.54,0.3,61.04
1,2016-03-01 09:59:53,2016-03-01 10:03:31,1,.70,-73.997200012207031,40.736740112304688,1,N,-73.993171691894531,40.744590759277344,2,4.5,0,0.5,0,0,0.3,5.3
1,2016-03-01 09:59:53,2016-03-01 10:36:04,1,10.40,-73.870819091796875,40.773593902587891,1,N,-73.971260070800781,40.757255554199219,1,32.5,0,0.5,7.75,5.54,0.3,46.59
1,2016-03-01 09:59:53,2016-03-01 10:17:31,1,2.20,-73.952079772949219,40.777236938476563,1,N,-73.980064392089844,40.765300750732422,1,12.5,0,0.5,1.5,0,0.3,14.8
1,2016-03-01 09:59:53,2016-03-01 10:09:57,4,3.20,-73.944862365722656,40.780101776123047,1,N,-73.9693603515625,40.749298095703125,1,12,0,0.5,1,0,0.3,13.8
2,2016-03-01 09:59:53,2016-03-01 10:12:05,1,1.16,-74.008216857910156,40.722358703613281,1,N,-73.994255065917969,40.721088409423828,2,9,0,0.5,0,0,0.3,9.8
2,2016-03-01 09:59:53,2016-03-01 10:10:14,2,1.32,-73.955718994140625,40.779586791992188,1,N,-73.952651977539063,40.7664794921875,2,8,0,0.5,0,0,0.3,8.8
1,2016-03-01 09:59:54,2016-03-01 10:04:46,1,.70,-73.980018615722656,40.738777160644531,1,N,-73.981895446777344,40.730918884277344,2,5,0,0.5,0,0,0.3,5.8
1,2016-03-01 09:59:54,2016-03-01 10:13:27,1,2.20,-73.990585327148438,40.766384124755859,1,N,-73.961662292480469,40.773910522460938,2,11,0,0.5,0,0,0.3,11.8
1,2016-03-01 09:59:54,2016-03-01 10:08:22,1,.80,-73.981460571289063,40.745136260986328,1,N,-73.991409301757812,40.7388916015625,1,7,0,0.5,1.56,0,0.3,9.36
2,2016-03-01 09:59:54,2016-03-01 10:16:41,3,1.38,-73.979606628417969,40.745868682861328,1,N,-73.99090576171875,40.755863189697266,2,11.5,0,0.5,0,0,0.3,12.3
2,2016-03-01 09:59:54,2016-03-01 10:05:40,1,.51,-73.988998413085938,40.758831024169922,1,N,-73.987655639648438,40.754840850830078,1,5.5,0,0.5,0,0,0.3,6.3
2,2016-03-01 09:59:54,2016-03-01 10:14:09,1,1.31,-73.986221313476563,40.742374420166016,1,N,-73.983848571777344,40.755332946777344,1,10,0,0.5,1,0,0.3,11.8
1,2016-03-01 09:59:55,2016-03-01 10:08:24,1,1.80,-73.965751647949219,40.758224487304688,1,N,-73.953758239746094,40.778450012207031,1,8,0,0.5,1.75,0,0.3,10.55
1,2016-03-01 09:59:55,2016-03-01 10:17:14,1,2.20,-73.954597473144531,40.780662536621094,1,N,-73.979133605957031,40.75836181640625,1,12.5,0,0.5,2.65,0,0.3,15.95
2,2016-03-01 09:59:55,2016-03-01 10:12:15,1,.99,-73.989143371582031,40.736370086669922,1,N,-73.998069763183594,40.742618560791016,1,8.5,0,0.5,1.86,0,0.3,11.16
2,2016-03-01 09:59:55,2016-03-01 10:24:41,1,2.33,-73.983352661132813,40.74725341796875,1,N,-73.962356567382813,40.773185729980469,2,16.5,0,0.5,0,0,0.3,17.3
2,2016-03-01 09:59:55,2016-03-01 10:04:34,1,.53,-73.999061584472656,40.727901458740234,1,N,-73.995208740234375,40.722419738769531,2,5,0,0.5,0,0,0.3,5.8
2,2016-03-01 09:59:55,2016-03-01 10:20:11,4,3.02,-73.98565673828125,40.767860412597656,1,N,-73.980804443359375,40.736843109130859,1,15,0,0.5,3.16,0,0.3,18.96
1,2016-03-01 09:59:56,2016-03-01 10:00:36,3,.20,-73.985702514648437,40.783245086669922,1,N,-73.988296508789063,40.780143737792969,2,3,0,0.5,0,0,0.3,3.8
1,2016-03-01 09:59:56,2016-03-01 10:08:22,2,.70,-73.98077392578125,40.737762451171875,1,N,-73.993034362792969,40.742805480957031,2,6.5,0,0.5,0,0,0.3,7.3
2,2016-03-01 09:59:56,2016-03-01 10:17:41,2,2.59,-73.971427917480469,40.79254150390625,1,N,-73.971923828125,40.765708923339844,1,13.5,0,0.5,2.86,0,0.3,17.16
2,2016-03-01 09:59:56,2016-03-01 10:08:17,1,1.54,-73.981193542480469,40.760089874267578,1,N,-73.985206604003906,40.741939544677734,2,8,0,0.5,0,0,0.3,8.8
1,2016-03-01 09:59:57,2016-03-01 10:12:00,1,2.00,-73.980583190917969,40.733898162841797,1,N,-73.969596862792969,40.757698059082031,2,10,0,0.5,0,0,0.3,10.8
2,2016-03-01 09:59:57,2016-03-01 10:18:00,4,2.18,-73.997581481933594,40.736270904541016,1,N,-73.980758666992188,40.769741058349609,1,12.5,0,0.5,2.66,0,0.3,15.96
2,2016-03-01 09:59:57,2016-03-01 10:14:19,1,1.10,-73.981941223144531,40.770500183105469,1,N,-73.97589111328125,40.760208129882813,1,9.5,0,0.5,1,0,0.3,11.3
1,2016-03-01 09:59:58,2016-03-01 10:13:49,2,2.20,-73.982681274414063,40.744712829589844,1,N,-74.006088256835937,40.723587036132813,2,11,0,0.5,0,0,0.3,11.8
1,2016-03-01 09:59:58,2016-03-01 10:08:35,1,1.40,-73.99456787109375,40.734325408935547,1,N,-74.010055541992188,40.725410461425781,1,7.5,0,0.5,3.5,0,0.3,11.8
1,2016-03-01 09:59:58,2016-03-01 10:15:14,1,1.30,-73.989021301269531,40.716781616210938,1,N,-74.00592041015625,40.712051391601563,2,10.5,0,0.5,0,0,0.3,11.3
2,2016-03-01 09:59:58,2016-03-01 10:02:59,1,.75,-73.957649230957031,40.773647308349609,1,N,-73.950927734375,40.782993316650391,1,4.5,0,0.5,1.06,0,0.3,6.36
2,2016-03-01 09:59:58,2016-03-01 10:03:11,1,.84,-73.9815673828125,40.737255096435547,1,N,-73.988555908203125,40.727462768554688,1,5,0,0.5,1.16,0,0.3,6.96
2,2016-03-01 09:59:58,2016-03-01 10:05:21,1,.99,-74.008743286132813,40.717578887939453,1,N,-74.008033752441406,40.730976104736328,1,6,0,0.5,1.36,0,0.3,8.16
1,2016-03-01 09:59:59,2016-03-01 10:29:39,1,2.00,-73.988250732421875,40.737876892089844,1,N,-73.97967529296875,40.761669158935547,1,18,0,0.5,1,0,0.3,19.8
1,2016-03-01 09:59:59,2016-03-01 10:15:48,1,1.70,-73.978202819824219,40.734226226806641,1,N,-73.974189758300781,40.753192901611328,1,11.5,0,0.5,1.5,0,0.3,13.8
2,2016-03-01 09:59:59,2016-03-01 10:04:26,3,1.17,-73.993553161621094,40.747028350830078,1,N,-74.001777648925781,40.732421875,1,5.5,0,0.5,1.26,0,0.3,7.56
1,2016-03-01 10:00:00,2016-03-01 10:45:11,1,14.00,0,0,1,N,0,0,1,43.5,0,0.5,5,5.54,0.3,54.84
2,2016-03-01 10:00:00,2016-03-01 10:08:22,1,1.42,-73.979812622070313,40.746269226074219,1,N,-73.987068176269531,40.729320526123047,1,7.5,0,0.5,1.66,0,0.3,9.96
2,2016-03-01 10:00:00,2016-03-01 10:44:54,1,12.49,-73.886024475097656,40.772838592529297,1,N,-73.985343933105469,40.742961883544922,1,41.5,0,0.5,4.5,5.54,0.3,52.34
1,2016-03-01 10:00:01,2016-03-01 10:35:27,2,10.10,-73.959121704101563,40.775806427001953,1,N,-73.980743408203125,40.676536560058594,2,34.5,0,0.5,0,0,0.3,35.3
1,2016-03-01 10:00:01,2016-03-01 10:19:43,1,2.30,-73.97918701171875,40.786716461181641,1,N,-73.969413757324219,40.763095855712891,1,14,0,0.5,1.5,0,0.3,16.3
1,2016-03-01 10:00:01,2016-03-01 10:07:39,1,.40,-73.984397888183594,40.759265899658203,1,N,-73.990570068359375,40.761379241943359,1,6,0,0.5,1.35,0,0.3,8.15
1,2016-03-01 10:00:01,2016-03-01 10:07:53,2,1.10,-73.950874328613281,40.782978057861328,1,N,-73.96429443359375,40.7923583984375,1,7.5,0,0.5,1.65,0,0.3,9.95
1,2016-03-01 10:00:02,2016-03-01 10:26:38,1,4.10,-73.972434997558594,40.746269226074219,1,N,-74.002250671386719,40.716365814208984,1,20,0,0.5,4.15,0,0.3,24.95
1,2016-03-01 10:00:02,2016-03-01 10:05:38,1,1.20,-73.976631164550781,40.759098052978516,1,N,-73.98944091796875,40.750385284423828,1,6,0,0.5,1.35,0,0.3,8.15
2,2016-03-01 10:00:02,2016-03-01 10:16:45,1,3.06,-73.982223510742188,40.731800079345703,1,N,-73.952613830566406,40.765487670898437,1,13.5,0,0.5,0,0,0.3,14.3
1,2016-03-01 10:00:03,2016-03-01 10:05:04,1,1.30,-73.973243713378906,40.792472839355469,1,N,-73.960540771484375,40.807544708251953,1,6,0,0.5,1.35,0,0.3,8.15
1,2016-03-01 10:00:03,2016-03-01 10:07:44,1,1.10,-73.981109619140625,40.781490325927734,1,N,-73.968360900878906,40.787376403808594,1,7,0,0.5,1.55,0,0.3,9.35
1,2016-03-01 10:00:03,2016-03-01 10:06:59,1,.90,-73.991813659667969,40.74420166015625,1,N,-73.985038757324219,40.754993438720703,1,6.5,0,0.5,1.2,0,0.3,8.5
1,2016-03-01 10:00:03,2016-03-01 10:09:26,1,1.10,-73.953811645507813,40.767185211181641,1,N,-73.967170715332031,40.759899139404297,1,8,0,0.5,1,0,0.3,9.8
2,2016-03-01 10:00:03,2016-03-01 10:01:06,1,.31,-73.990493774414063,40.730484008789063,1,N,-73.989463806152344,40.734161376953125,2,3,0,0.5,0,0,0.3,3.8
2,2016-03-01 10:00:03,2016-03-01 10:12:52,1,1.61,-73.978302001953125,40.763145446777344,1,N,-73.960441589355469,40.775417327880859,1,9.5,0,0.5,0.5,0,0.3,10.8
2,2016-03-01 10:00:03,2016-03-01 10:18:31,1,2.13,-74.006988525390625,40.729038238525391,1,N,-73.989898681640625,40.756401062011719,2,13,0,0.5,0,0,0.3,13.8
2,2016-03-01 10:00:03,2016-03-01 10:16:38,1,1.91,-73.955039978027344,40.767448425292969,1,N,-73.97564697265625,40.751609802246094,1,12,0,0.5,2.56,0,0.3,15.36
1,2016-03-01 10:00:04,2016-03-01 10:06:08,1,1.10,-73.993927001953125,40.741371154785156,1,N,-74.007949829101563,40.739658355712891,2,6.5,0,0.5,0,0,0.3,7.3
1,2016-03-01 10:00:04,2016-03-01 10:06:00,1,.80,-73.979484558105469,40.75518798828125,1,N,-73.981803894042969,40.746089935302734,1,6,0,0.5,1.35,0,0.3,8.15
1,2016-03-01 10:00:04,2016-03-01 10:03:19,1,.50,-73.953880310058594,40.770721435546875,1,N,-73.962875366210938,40.774883270263672,1,4.5,0,0.5,0.5,0,0.3,5.8
1,2016-03-01 10:00:04,2016-03-01 10:11:44,1,1.40,-74.001815795898437,40.746826171875,1,Y,-73.9949951171875,40.731605529785156,2,9,0,0.5,0,0,0.3,9.8
1,2016-03-01 10:00:04,2016-03-01 10:06:08,1,.70,-73.9581298828125,40.760238647460937,1,N,-73.954208374023437,40.764583587646484,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-03-01 10:00:04,2016-03-01 10:02:39,5,.22,-73.985687255859375,40.761669158935547,1,N,-73.98455810546875,40.764381408691406,2,3.5,0,0.5,0,0,0.3,4.3
2,2016-03-01 10:00:04,2016-03-01 10:05:57,1,.90,-73.975898742675781,40.788818359375,1,N,-73.967880249023438,40.800338745117187,2,6,0,0.5,0,0,0.3,6.8
2,2016-03-01 10:00:04,2016-03-01 10:13:32,2,.74,-73.967605590820313,40.755962371826172,1,N,-73.975128173828125,40.748908996582031,1,9.5,0,0.5,2.06,0,0.3,12.36
2,2016-03-01 10:00:04,2016-03-01 10:09:54,2,2.16,-74.005264282226563,40.751308441162109,1,N,-74.009689331054688,40.722496032714844,1,10,0,0.5,2.16,0,0.3,12.96
2,2016-03-01 10:00:04,2016-03-01 10:00:07,6,.01,0,0,1,N,0,0,2,2.5,0,0.5,0,0,0.3,3.3
1,2016-03-01 10:00:05,2016-03-01 10:11:52,1,2.20,-74.001693725585938,40.740894317626953,1,N,-74.004608154296875,40.713233947753906,2,10,0,0.5,0,0,0.3,10.8
1,2016-03-01 10:00:05,2016-03-01 10:06:57,1,.70,-73.98211669921875,40.775074005126953,1,N,-73.983154296875,40.766010284423828,1,6,0,0.5,1.35,0,0.3,8.15
1,2016-03-01 10:00:05,2016-03-01 10:05:33,2,.60,-73.971893310546875,40.765598297119141,1,N,-73.977340698242188,40.757587432861328,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-03-01 10:00:05,2016-03-01 10:09:26,2,1.84,0,0,1,N,0,0,1,8.5,0,0.5,1.86,0,0.3,11.16
2,2016-03-01 10:00:05,2016-03-01 10:13:41,1,1.35,-73.966148376464844,40.758090972900391,1,N,-73.98406982421875,40.754661560058594,1,9.5,0,0.5,1.9,0,0.3,12.2
2,2016-03-01 10:00:05,2016-03-01 10:15:01,5,4.13,-73.955718994140625,40.776298522949219,1,N,-73.981971740722656,40.736518859863281,1,15,0,0.5,3.16,0,0.3,18.96
1,2016-03-01 10:00:06,2016-03-01 10:13:00,1,3.00,-73.982917785644531,40.735076904296875,1,N,-73.956672668457031,40.762676239013672,1,12.5,0,0.5,2.65,0,0.3,15.95
1,2016-03-01 10:00:06,2016-03-01 10:15:52,1,1.80,-73.994026184082031,40.751213073730469,1,N,-73.982376098632812,40.775615692138672,1,11.5,0,0.5,2.45,0,0.3,14.75
2,2016-03-01 10:00:06,2016-03-01 11:10:19,1,19.38,-73.790199279785156,40.643638610839844,1,N,-73.974281311035156,40.636859893798828,2,64.5,0,0.5,0,0,0.3,65.3
2,2016-03-01 10:00:06,2016-03-01 10:06:18,1,.74,-73.982315063476563,40.751426696777344,1,N,-73.988502502441406,40.755741119384766,1,5.5,0,0.5,1.26,0,0.3,7.56
2,2016-03-01 10:00:06,2016-03-01 10:21:29,1,1.25,-73.993827819824219,40.751579284667969,1,N,-73.975692749023438,40.748970031738281,1,13.5,0,0.5,2.86,0,0.3,17.16
1,2016-03-01 10:00:07,2016-03-01 10:10:26,1,.80,-73.982246398925781,40.745304107666016,1,N,-73.991775512695313,40.738330841064453,1,7.5,0,0.5,1.66,0,0.3,9.96
1,2016-03-01 10:00:07,2016-03-01 10:10:18,1,1.70,-73.99700927734375,40.762622833251953,1,N,-73.99578857421875,40.745040893554687,1,9,0,0.5,0.98,0,0.3,10.78
1,2016-03-01 10:00:07,2016-03-01 10:06:59,1,.90,-73.993560791015625,40.747268676757813,1,N,-73.979469299316406,40.741161346435547,2,6,0,0.5,0,0,0.3,6.8
1,2016-03-01 10:00:07,2016-03-01 10:07:15,1,.80,-73.98541259765625,40.763202667236328,1,N,-73.982063293457031,40.773899078369141,2,6.5,0,0.5,0,0,0.3,7.3
1,2016-03-01 10:00:07,2016-03-01 10:49:45,1,4.70,-73.999343872070312,40.725112915039063,1,N,-73.95648193359375,40.782264709472656,2,30.5,0,0.5,0,0,0.3,31.3
2,2016-03-01 10:00:07,2016-03-01 10:09:34,1,1.35,-73.978683471679688,40.757915496826172,1,N,-73.98809814453125,40.740837097167969,1,8,0,0.5,1.76,0,0.3,10.56
2,2016-03-01 10:00:07,2016-03-01 10:19:08,4,1.54,-74.012771606445312,40.701850891113281,1,N,-74.005569458007813,40.714759826660156,1,12,0,0.5,0,0,0.3,12.8
1,2016-03-01 10:00:08,2016-03-01 10:06:34,1,1.10,-74.0020751953125,40.724189758300781,1,N,-74.00567626953125,40.735858917236328,2,6.5,0,0.5,0,0,0.3,7.3
2,2016-03-01 10:00:08,2016-03-01 10:11:56,1,1.98,-73.987388610839844,40.760398864746094,1,N,-73.987823486328125,40.741428375244141,2,10.5,0,0.5,0,0,0.3,11.3
2,2016-03-01 10:00:08,2016-03-01 10:04:30,1,.69,-73.990043640136719,40.740921020507812,1,N,-73.997390747070313,40.735210418701172,1,5,0,0.5,1,0,0.3,6.8
2,2016-03-01 10:00:08,2016-03-01 10:02:41,1,.35,-73.993606567382812,40.73602294921875,1,N,-73.999374389648438,40.738498687744141,2,4,0,0.5,0,0,0.3,4.8
2,2016-03-01 10:00:08,2016-03-01 10:19:35,3,10.49,-73.972373962402344,40.750648498535156,1,N,-73.872543334960938,40.774356842041016,1,30,0,0.5,4.4,5.54,0.3,40.74
2,2016-03-01 10:00:08,2016-03-01 10:06:14,1,1.38,-74.008384704589844,40.736057281494141,1,N,-74.012985229492188,40.717208862304688,1,7,0,0.5,1.56,0,0.3,9.36
2,2016-03-01 10:00:08,2016-03-01 10:03:40,1,1.01,-73.959640502929687,40.775180816650391,1,N,-73.974281311035156,40.783271789550781,1,5.5,0,0.5,1.58,0,0.3,7.88
2,2016-03-01 10:00:08,2016-03-01 10:15:48,5,4.63,-73.863174438476562,40.768886566162109,1,N,-73.930068969726563,40.756805419921875,1,16.5,0,0.5,3.46,0,0.3,20.76
2,2016-03-01 10:00:08,2016-03-01 10:31:08,1,4.35,-73.955718994140625,40.772663116455078,1,N,-74.000144958496094,40.736171722412109,2,21.5,0,0.5,0,0,0.3,22.3
1,2016-03-01 10:00:09,2016-03-01 10:50:04,1,8.40,-73.885246276855469,40.772998809814453,1,N,-73.986434936523438,40.756828308105469,1,36.5,0,0.5,5,5.54,0.3,47.84
2,2016-03-01 10:00:09,2016-03-01 10:14:30,1,1.55,-73.962028503417969,40.776393890380859,1,N,-73.972358703613281,40.758460998535156,2,10.5,0,0.5,0,0,0.3,11.3
2,2016-03-01 10:00:09,2016-03-01 10:04:12,3,.65,-73.961235046386719,40.760475158691406,1,N,-73.953948974609375,40.765220642089844,2,4.5,0,0.5,0,0,0.3,5.3
2,2016-03-01 10:00:09,2016-03-01 10:06:12,5,1.22,-73.990898132324219,40.750568389892578,1,N,-73.97833251953125,40.75537109375,1,6,0,0.5,1.36,0,0.3,8.16
1,2016-03-01 10:00:10,2016-03-01 10:08:06,1,.80,-73.965255737304688,40.768840789794922,1,N,-73.95361328125,40.76654052734375,2,6.5,0,0.5,0,0,0.3,7.3
2,2016-03-01 10:00:10,2016-03-01 10:05:09,1,.89,-73.982254028320312,40.773616790771484,1,N,-73.991050720214844,40.765201568603516,1,5.5,0,0.5,1,0,0.3,7.3
2,2016-03-01 10:00:10,2016-03-01 10:06:58,1,.93,-73.957862854003906,40.784996032714844,1,N,-73.966102600097656,40.773799896240234,2,6.5,0,0.5,0,0,0.3,7.3
2,2016-03-01 10:00:10,2016-03-01 10:10:13,1,1.71,-73.977813720703125,40.757518768310547,1,N,-73.993911743164062,40.735282897949219,2,8.5,0,0.5,0,0,0.3,9.3
2,2016-03-01 10:00:10,2016-03-01 10:17:48,4,1.10,-73.985794067382812,40.740695953369141,1,N,-73.976058959960937,40.754264831542969,1,11.5,0,0.5,2.46,0,0.3,14.76
2,2016-03-01 10:00:11,2016-03-01 10:12:36,1,1.83,0,0,1,N,0,0,1,10,0,0.5,2.16,0,0.3,12.96
2,2016-03-01 10:00:11,2016-03-01 10:10:09,1,1.19,-73.988822937011719,40.755821228027344,1,N,-73.974624633789063,40.758701324462891,2,8,0,0.5,0,0,0.3,8.8
2,2016-03-01 10:00:11,2016-03-01 10:03:38,1,.69,-73.967781066894531,40.792068481445313,1,N,-73.968238830566406,40.799461364746094,1,4.5,0,0.5,1.06,0,0.3,6.36
1,2016-03-01 10:00:12,2016-03-01 10:28:06,1,4.10,-73.955581665039063,40.7852783203125,1,N,-73.998458862304687,40.753345489501953,2,20,0,0.5,0,0,0.3,20.8
1,2016-03-01 10:00:12,2016-03-01 10:15:10,1,.70,-73.984405517578125,40.746105194091797,1,N,-73.975944519042969,40.752639770507813,1,10,0,0.5,2,0,0.3,12.8
2,2016-03-01 10:00:12,2016-03-01 10:05:47,1,.78,-74.007400512695313,40.743370056152344,1,N,-74.007171630859375,40.751510620117187,1,5.5,0,0.5,1.89,0,0.3,8.19
1,2016-03-01 10:00:13,2016-03-01 10:02:38,1,.40,-74.00457763671875,40.724582672119141,1,N,-74.00518798828125,40.728527069091797,2,3.5,0,0.5,0,0,0.3,4.3
1,2016-03-01 10:00:13,2016-03-01 10:09:17,1,.80,-73.978759765625,40.74749755859375,1,N,-73.990119934082031,40.743480682373047,1,7,0,0.5,1.55,0,0.3,9.35
1,2016-03-01 10:00:13,2016-03-01 10:07:20,1,1.00,-73.972206115722656,40.793842315673828,1,N,-73.955741882324219,40.787837982177734,1,6.5,0,0.5,1.5,0,0.3,8.8
2,2016-03-01 10:00:13,2016-03-01 10:03:06,5,.48,-74.005989074707031,40.735198974609375,1,N,-74.001533508300781,40.740760803222656,1,4,0,0.5,0.96,0,0.3,5.76
2,2016-03-01 10:00:13,2016-03-01 10:12:38,2,1.66,-73.981979370117187,40.743171691894531,1,N,-74.004981994628906,40.749778747558594,1,10,0,0.5,1,0,0.3,11.8
1,2016-03-01 10:00:14,2016-03-01 10:55:08,1,14.70,-73.863304138183594,40.769989013671875,1,N,-74.010459899902344,40.711280822753906,1,45.5,0,0.5,9.25,0,0.3,55.55
1,2016-03-01 10:00:14,2016-03-01 10:06:32,2,.70,-73.9835205078125,40.749591827392578,1,N,-73.989570617675781,40.740077972412109,1,6,0,0.5,1.35,0,0.3,8.15
2,2016-03-01 10:00:14,2016-03-01 10:23:24,2,1.31,-73.984207153320313,40.742881774902344,1,N,-73.981285095214844,40.757583618164063,1,14.5,0,0.5,3.06,0,0.3,18.36
1,2016-03-01 10:00:15,2016-03-01 10:16:36,1,3.90,-73.968742370605469,40.801216125488281,1,N,-74.003074645996094,40.759803771972656,1,15,0,0.5,3.15,0,0.3,18.95
1,2016-03-01 10:00:15,2016-03-01 10:57:12,2,15.80,-73.776763916015625,40.645252227783203,2,N,-74.005119323730469,40.723735809326172,1,52,0,0.5,10.55,0,0.3,63.35
2,2016-03-01 10:00:15,2016-03-01 10:14:26,6,1.32,-73.997711181640625,40.756439208984375,1,N,-73.983261108398438,40.76776123046875,1,10.5,0,0.5,1.25,0,0.3,12.55
2,2016-03-01 10:00:15,2016-03-01 10:07:49,3,.92,-73.955345153808594,40.767482757568359,1,N,-73.966453552246094,40.764755249023438,1,6.5,0,0.5,1,0,0.3,8.3
1,2016-03-01 10:00:16,2016-03-01 10:15:11,1,2.30,-73.974517822265625,40.793128967285156,1,N,-73.9840087890625,40.767166137695313,1,12,0,0.5,1.2,0,0.3,14
1,2016-03-01 10:00:16,2016-03-01 10:21:10,1,4.90,-73.956588745117187,40.777824401855469,1,N,-73.992591857910156,40.737457275390625,1,18.5,0,0.5,7,0,0.3,26.3
2,2016-03-01 10:00:16,2016-03-01 10:00:40,1,.03,-73.776710510253906,40.645271301269531,1,N,-73.776718139648438,40.645393371582031,2,2.5,0,0.5,0,0,0.3,3.3
2,2016-03-01 10:00:16,2016-03-01 10:06:17,3,.54,-73.992210388183594,40.736125946044922,1,N,-73.997367858886719,40.735752105712891,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-03-01 10:00:16,2016-03-01 10:29:47,5,3.45,-74.007560729980469,40.732429504394531,1,N,-73.977798461914063,40.756618499755859,1,20,0,0.5,4.16,0,0.3,24.96
1,2016-03-01 10:00:17,2016-03-01 10:04:49,1,.90,-73.969062805175781,40.757881164550781,1,N,-73.95819091796875,40.7645263671875,1,5.5,0,0.5,0.7,0,0.3,7
1,2016-03-01 10:00:17,2016-03-01 10:13:43,1,1.80,-73.997718811035156,40.756675720214844,1,N,-73.994941711425781,40.744686126708984,1,10.5,0,0.5,1,0,0.3,12.3
2,2016-03-01 10:00:17,2016-03-01 10:16:56,1,7.97,-73.788078308105469,40.643196105957031,1,N,-73.888992309570313,40.667133331298828,2,23.5,0,0.5,0,0,0.3,24.3
1,2016-03-01 10:00:18,2016-03-01 10:08:26,1,.70,-73.998130798339844,40.735309600830078,1,N,-73.989791870117187,40.741691589355469,1,6.5,0,0.5,1.45,0,0.3,8.75
2,2016-03-01 10:00:18,2016-03-01 10:12:53,1,5.83,-73.962509155273437,40.755500793457031,1,N,-74.004409790039063,40.707241058349609,1,18,0,0.5,3.76,0,0.3,22.56
2,2016-03-01 10:00:18,2016-03-01 10:26:04,1,2.00,-73.995826721191406,40.738651275634766,1,N,-73.975318908691406,40.755500793457031,1,16,0,0.5,2,0,0.3,18.8
1,2016-03-01 10:00:19,2016-03-01 10:38:52,1,12.00,-73.885261535644531,40.772998809814453,1,N,-74.011390686035156,40.702198028564453,1,37.5,0,0.5,8.75,5.54,0.3,52.59
1,2016-03-01 10:00:19,2016-03-01 10:03:45,1,.40,-73.992576599121094,40.768161773681641,1,N,-73.987274169921875,40.76434326171875,1,4,0,0.5,0.95,0,0.3,5.75
1,2016-03-01 10:00:19,2016-03-01 10:17:20,1,8.60,-73.950843811035156,40.782123565673828,1,N,-73.865280151367188,40.770702362060547,1,25,0,0.5,7.8,5.54,0.3,39.14
1,2016-03-01 10:00:19,2016-03-01 10:19:23,2,2.20,-73.992568969726563,40.751148223876953,1,N,-73.979988098144531,40.780704498291016,1,13.5,0,0.5,3,0,0.3,17.3
1,2016-03-01 10:00:19,2016-03-01 10:12:26,1,1.10,-73.980567932128906,40.764259338378906,1,N,-73.991020202636719,40.750404357910156,2,9,0,0.5,0,0,0.3,9.8
1,2016-03-01 10:00:20,2016-03-01 10:15:55,1,1.10,-73.993392944335938,40.749790191650391,1,N,-73.982528686523437,40.757343292236328,1,10.5,0,0.5,2.8,0,0.3,14.1
1,2016-03-01 10:00:20,2016-03-01 10:45:07,1,11.40,-73.863311767578125,40.769718170166016,1,N,-73.981109619140625,40.754936218261719,1,38.5,0,0.5,11.2,5.54,0.3,56.04
2,2016-03-01 10:00:20,2016-03-01 10:10:50,1,1.58,-74.006134033203125,40.716999053955078,1,N,-73.996253967285156,40.737007141113281,1,8.5,0,0.5,2.32,0,0.3,11.62
2,2016-03-01 10:00:20,2016-03-01 10:05:04,6,.55,-73.99029541015625,40.74664306640625,1,N,-73.986305236816406,40.753135681152344,1,5,0,0.5,1,0,0.3,6.8
2,2016-03-01 10:00:20,2016-03-01 10:05:43,1,.55,-73.964393615722656,40.76947021484375,1,N,-73.957740783691406,40.765068054199219,1,5,0,0.5,1.16,0,0.3,6.96
2,2016-03-01 10:00:20,2016-03-01 10:37:41,1,10.23,-73.977928161621094,40.766738891601563,1,N,-73.872428894042969,40.774436950683594,1,38,0,0.5,8.87,5.54,0.3,53.21
